DSB-0018,MERCURY DUO,COKELAT POLKADOTM,XL,80000,DRESS LENGAN PENDEK ,DRESS SIFON,B
DSB-0019,NO BRAND 7,COKELAT ZEBRA,L,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0020,NO BRAND 8,PUTIH HITAM,L,80000,DRESS LENGAN PENDEK,DRESS SIFON,B
DSB-0021,FROU,HITAM FLOWER,L,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0022,AIN ANNIVERSARY NAISSNCE,NAVY COKELAT,L,80000,DRESS LENGAN PANJANG,DRESS SIFON,B
DSB-0023,PICCIN,HITAM PUTIH ZEBRA,M,80000,DRESS LENGAN PANJANG,DRESS SIFON,B
DSB-0024,WILLSELECTION,PUTIH HITAM,S,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0025,DANLIN,HITAM,S,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0026,CLOSE UP,GREY,M,80000,JAMSUIT LENGAN SLIP,DRESS SIFON,B
DSB-0027,SOIR BENIR,HITAM,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0028,L&B,CREAM,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0029,NEW LOOK,PIUTIH MOTIF,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0030,ZEST ,HITAM MOTIF,L,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0031,FREDY REPIT,TOSKA,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0032,CHIP CLIP,PUTIH TULANG,M,80000,DRESS TOPI,DRESS SIFON,B
DSB-0033,SHEENA DEL RAY ,PUTIH ZEBRA,S,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0034,SWITCH,MOTIF,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0035,REPLETE,CREAM,M,80000,LENGAN PENDEK ,DRESS SIFON,B
DSB-0036,COUTURE BROOCH,ABU-ABU MOTIF ,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0037,LUNACION,ABU-ABU MOTIF ,L,80000,OUTER  LENGAN PANJANG,DRESS SIFON,B
DSB-0038,HEALTHY KAREN,PUTIH FLOWER,L,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0039,REASTERISK,CREAM,S,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0040,RANG MUSEE,HITAM,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0041,CHEE COLLECTION ,PUTIH POLKADOT,XL,80000,LENGAN PENDEK ,DRESS SIFON,B
DSB-0042,OUT RO SOL,HITAM,XL,80000,LENGAN SLIP ,DRESS SIFON,B
DSB-0043,BLACK NUMBER,HITAM MOTIF,F,80000,TANPA LENGAN,DRESS SIFON,B
DSB-0044,NO BRAND 10,CREAM POLKADOT,L,80000,LENGAN PANJANG,DRESS SIFON,B
DSB-0045,NUSNUSN,UNGGU MOTIF,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0046,IIMK ,HITAM MOTIF,M,80000,LENGAN SLIP ,DRESS SIFON,B
DSB-0047,HAUT MONDE,UNGGU MOTIF,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0048,TOKYO STYLECA,TOSKA,S,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0049,NO BRAND 11,TOSKA,S,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0050,NO BRAND 12,COKELAT MOTIF,L,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0051,MARY ROSE,PUTIH POLKADOT,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0052,NO BRAND 13,MERAH MOTIF,M,80000,LENGAN PANJANG,DRESS SIFON,B
DSB-0053,NO BRAND 14,COKELAT MOTIF,M,80000,LENGAN TANGGUNG ,DRESS SIFON,B
DSB-0054,NO BRAND 15,HITAM,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0055,NO BRAND 16,PUTIH MOTIF,M,80000, LENGAN PANJANG ,DRESS SIFON,B
DSB-0056,NO BRAND 17,GREY HITAM,M,80000,LENGAN PENDEK ,DRESS SIFON,B
DSB-0057,MAI PLAGE ,HITAM FLOWER,S,80000,LENGAN PANJANG,DRESS SIFON,B
DSB-0058,DELYLE,CREAM FLOWER,M,80000,DRESS TANPA LENGAN ,DRESS SIFON,B
DSB-0059,NO BRAND 18,UNGGU MOTIF,L,80000,DRESS LENGAN PENDEK,DRESS SIFON,B
DSB-0060,CREED CO LTD,HITAM FLOWER,L,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0061,AMICAL,PUTIH ABU-ABU,M,80000,DRESS LENGAN PANJANG,DRESS SIFON,B
DSB-0062,MICHEL KLEIN,COKELAT MUDA ,M,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0063,ARROW,ORANGE MOTIF,M,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0064,PEYTON PLACE,PINK FLOWER,L,80000,LONG DRESS LENGAN PANJANG,DRESS SIFON,B
DSB-0065,PINKY & DINNENE,HITAM MOTIF,M,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0066,SETAICHIRO,HIJAU MOTIF,M,80000,DRESS LENGAN PANJANG ,DRESS SIFON,B
DSB-0067,ATOP,COKELAT,M,80000,DRESS LENGAN SLIP,DRESS SIFON,B
DSB-0068,RADARISTA,MOTIF,L,80000,DRESS LENGAN PENDEK,DRESS SIFON,B
DSB-0069,NO BRAND 19,PUTIH MOTIF,L,80000,DRESS LENGAN SLIP,DRESS SIFON,B
JDB-0003,NO BRAND 1,DARK GREEN,M,100000,,DENIM,B
JDB-0004,F CAMINO,CREAM,M,100000,,DENIM,B
JDB-0006,TRIBE VINTAGE,BLUE,L,100000,,DENIM,B
JDB-0007,EVEX,BLACK,L,100000,,DENIM,B
JDB-0008,NO BRAND 3,BLUE,M,100000,,DENIM,B
JDB-0010,NO BRAND 4,DARK BLUE,L,100000,,DENIM,B
JDB-0011,56 SECTION,WHITE,M,100000,,DENIM,B
JDB-0018,LIGMELO,BLUE,M,100000,,DENIM,B
JDB-0027,JUDE BLOOM,OLD BLUE,L,100000,,DENIM,B
JDB-0031,CHIME,OLD BLUE,M,100000,,DENIM,B
JDB-0032,SIMPLE LIFE,OLD BLUE,M,100000,,DENIM,B
JDB-0034,AVAIL,OLD BLUE,L,100000,,DENIM,B
JDB-0037,NO BRAND 6,OLD BLUE,M,100000,,DENIM,B
JDB-0038,NO BRAND 7,OLD BLUE,S,100000,,DENIM,B
JDB-0039,NO BRAND 8,BLACK,M,100000,,DENIM,B
JDB-0040,GAP,WHITE,M,100000,,DENIM,B
JDB-0041,KUU,BLUE,M,100000,,DENIM,B
JDB-0042,OZOC,BLACK,M,100000,,BLAZER,B
JDB-0043,GAMINERIE,NAVY,M,100000,,DENIM,B
JDB-0044,JILL STUART,LIGHT BLUE,S,100000,,DENIM,B
JDB-0048,EAST BOY,LIGHT BLUE,S LEDIES,100000,,DENIM,B
JDB-0049,APPLE,MOCA BLUE,M,100000,,DENIM,B
JDB-0052,LIFE IN PROGRESS,LIGHT BLUE,XS,100000,,DENIM,B
JDB-0053,U.T.D,LIGHT BLUE,S,100000,,DENIM,B
JDB-0054,BANANA  REPUBLIC,BLUE,XS,100000,,DENIM,B
JDB-0055,SUGAR CANE,LIGHT ORANGE,M,100000,,DENIM,B
JDB-0061,VIVAYOU,LIGHT BLUE,S,100000,,DENIM,B
JDB-0062,BROWNY,BLUE ,L,100000,,DENIM,B
JDB-0063,GU,RED,M,100000,,DENIM,B
JDB-0064,NO BRAND 11,ARMY,M,120000,,DENIM,B
JDB-0065,GEORGIA,BLACK,M,120000,,PARKA,B
JDB-0066,INGNI,GREEN,M,120000,,PARKA,B
JDB-0067,EGOIST,GREEN,S,120000,,PARKA,B
JDB-0068,FOX FINDER,BROWN,XL,120000,,DENIM,B
JDB-0069,INTHEATTIC,RED,L,120000,,DENIM,B
JDB-0070,SPLENDID,GREEN,LL,120000,,PARKA,B
JDB-0071,MILITARY,GREEN,S,120000,,PARKA,B
JDB-0072,NO BRAND 12,ARMY,M,120000,,PARKA,B
JDB-0073,INGNI,GREEN,M,120000,,PARKA,B
JDB-0074,H.N.C,GREEN,M,120000,,PARKA,B
JDB-0075,CECIL MCBEE,ARMY,M,120000,,PARKA,B
JDB-0076,IKKA,BLUE,M,120000,,PARKA,B
JDB-0077,BEGUM,GREEN,M,120000,,PARKA,B
JDB-0078,LUCY,GREEN,S,120000,,PARKA,B
JDB-0079,ROPE PICNIC,GREEN,38/M,120000,,PARKA,B
